Id,SalePrice
2488,117708.05290155316
2291,80020.30375943234
1969,117849.05250324072
2725,166139.94011342537
1482,157959.00832334728
2763,195930.63608610537
503,245760.61378113256
1584,254086.7751067506
1531,147406.28915065326
2210,171895.0732035963
459,332631.71347530663
556,133746.4808732609
1347,135047.38709081593
1290,79226.87083191168
1388,103869.38077662827
1571,226259.8778542557
2754,187389.6255232489
765,140598.61265331742
2494,132494.8678968623
2870,233006.26831201528
7,204684.23000583594
1114,252805.80770011788
2418,265317.64445296157
291,136723.57546492477
18,364964.5424243545
39,390148.52420480875
1001,243597.39764257456
2442,223120.07858925685
616,116492.73346510611
2680,69045.62970270295
1414,129468.02668199634
289,154173.32934056522
40,272846.8522740002
860,121601.4619691332
409,135455.72398010356
673,134310.0478534973
2427,169789.49612938805
2036,205054.16217886307
2564,149716.36085524363
642,142623.58601483557
1008,171001.16261768356
1908,146464.25361535812
2519,197143.9136934072
1369,100495.10446324901
2855,169813.6588325473
712,102882.92660176089
1943,120711.81792432115
1958,120874.13236866983
107,169066.10224516623
2295,208902.7569594387
704,95605.47268328659
676,133662.7795333066
259,189721.45720319517
93,293007.3672101037
106,248128.45497006818
2315,183523.55585312677
1050,120771.64298330349
1095,202472.1463443995
2709,148301.2077817903
758,140184.63146652334
1496,151206.31114215156
2370,118907.93492850658
2458,306381.458258096
2733,137077.8221367089
161,235686.65190366894
726,148249.8997056959
845,198476.6956708979
947,248063.87131138673
2232,109081.39420611004
2563,144590.97749589634
2299,127280.54368637053
211,91517.62071215836
605,147113.78864927473
1478,198823.6006759978
2247,294498.01255013957
2274,218359.5489478921
2869,203815.4146756659
967,203652.51911913566
2656,122980.43960973887
667,176069.69473529555
1042,108889.07796039549
2023,153030.10770610344
2447,381237.21330302604
2055,125299.8941302624
2275,307818.38657907944
2204,167504.55596022122
1563,278682.20429286186
483,210711.45545883538
796,140592.7777588695
1526,163887.692032003
2042,139197.37850257603
442,357671.4355262044
1693,339297.55267005507
1468,222912.63738481837
1430,197510.3516574639
2605,131741.59379267745
1529,195904.92976241512
335,145150.50825510782
1287,121518.25412847202
31,102902.79282163327
1785,337855.8634256541
82,153200.98679305438
2620,138975.56310485952
252,197683.99808696855
721,63786.58406559068
2165,184909.01489747188
2316,188516.836764416
775,133802.8114265757
1558,108059.05098522757
17,204460.59159926383
1022,221205.58191521053
925,136807.64863191257
438,274751.4973004532
1270,129162.12418007669
1272,129216.89108978168
215,134206.84978491694
266,219933.31137790164
2402,266314.09842011717
1250,124733.35593290633
1984,123715.04568444492
1279,137352.36423885165
377,227616.8507222852
1252,135577.78379220428
2156,262411.087371917
499,324697.8208285101
1374,135063.58440210213
2898,218542.20833902617
401,118632.25611386776
2721,157089.70807481933
2078,238529.01810161298
2589,132674.7375803728
1946,239959.9885120812
1334,114321.28418959517
2781,226477.36388784525
431,422346.8621337517
576,188742.57184359722
1474,201903.28750356231
2254,135057.99036276573
2155,289020.952727464
885,115468.77264837497
643,136288.84922745664
1944,128043.62826027164
480,191005.8248497678
2845,111382.8461267366
2387,341737.68727422395
2407,192502.6159159335
2527,170637.89701414426
2514,157358.10431629166
629,140667.42750527186
80,209963.29757594957
1876,145710.90176046174
1546,115425.12967105821
2518,178557.90333633477
2347,150972.84905177754
783,240740.0610872017
1322,47809.0490212889
194,88847.18359526686
1770,287776.1574510112
2143,140063.13616169276
1229,200378.31848455456
511,288111.35710320104
46,222991.05252891465
1348,156492.8648786376
2465,193523.03349272002
387,240073.01544990265
873,229138.06836384602
1918,128906.55199323625
2764,237529.87370743815
2184,117229.16115930908
934,139141.57004860774
1920,132500.30002065562
2631,148053.5027571963
1768,490299.8667798084
2040,122934.77086886058
1749,209302.30098540155
834,250305.36868643493
1457,225519.41190210968
79,124757.21160242712
2302,127979.78427013828
1817,153631.124868243
2755,233126.02131352772
359,180409.06801336078
2059,119555.60381524845
2092,228111.96229330832
2516,233383.87754142834
150,118719.93327286902
1656,153323.5656974818
83,97305.88783261747
2411,182207.27943956724
795,88002.52193420645
2312,209682.24779295598
2917,109201.96894566804
1624,173300.78670323227
2215,259659.9068440269
1211,140355.86206818622
1485,159834.91165106656
1024,176070.24220275832
570,202208.13686856598
2874,131250.60390313595
700,108148.24044587962
2756,206679.79337145845
2022,167634.13322459636
583,208462.6905961968
2392,394848.5289642686
2424,182182.10041912636
212,95212.17216707746
736,125787.15710196111
1610,182691.27982390093
890,136077.67385693948
467,181191.43490718264
578,201563.39438535384
1747,183950.46676990725
1149,167089.45279134327
2758,270194.262981875
857,141950.67625654783
2219,253476.3032457527
733,98473.51430691069
2909,114882.371293345
1798,255848.4649952688
235,143647.50110890777
2366,132618.93256840736
1027,134955.54672418017
1195,136460.70824330227
1303,71203.21947648098
148,167123.33515252196
608,145894.2776262269
2515,211933.12678436298
821,296303.58517250884
2500,259764.98471156345
745,113222.97120221173
741,127176.108382862
1611,111247.10190143507
2532,134932.0402397493
1081,222273.04824843036
1692,468568.1945769111
2520,174050.2207057143
276,106282.51252615503
1992,122874.25727978023
663,62382.19433972869
418,120212.59141562798
1733,204382.927344802
2359,150261.35775236983
253,193874.35709923465
1518,186291.62062586608
2035,133733.63798007884
2919,80044.37855017072
1540,229134.556876056
2120,150909.7160543249
1674,183085.52281077052
256,149804.3906705391
2361,111190.66592394515
978,79252.69761577075
2280,150900.98514314974
2095,218447.31681636054
1709,327013.42579833744
2801,232979.55002811403
1246,115096.69068523185
2373,104323.177135815
1055,304150.16379370354
2017,128034.32030419944
1099,260569.70216435782
1344,102878.16529387882
835,174298.98855579345
1117,222417.30718900374
2043,90821.2897711664
2085,129188.68545209762
410,143049.8586565279
2650,110411.13647080149
2867,176997.61865770086
1668,118560.81365777139
1161,164573.36347490305
2122,180629.89033425436
2539,146937.23905200555
1047,137162.63066004487
1445,132956.4695131649
541,134904.58395048344
569,225240.99067803714
1276,110851.66349932396
918,145230.6110577657
326,173379.1944727033
1936,125661.96404304245
895,99512.55689870229
257,147986.88515070133
1241,164683.1260512055
1545,109631.52325109781
1189,174809.94090848617
270,149473.530758113
2066,180302.4077181508
693,108686.71063282112
1259,131299.3453589079
2916,144780.95495211487
2321,317186.90191405563
1977,86004.77046190861
1895,143825.61687850143
1240,158863.46951797415
85,153095.07046973877
1823,134360.87443275747
825,298655.0757090616
110,230982.41745523142
697,123712.24844938725
2297,119152.428717582
1231,138908.17830892056
1355,132651.35170748044
968,367764.2647382961
584,206596.6911150175
1315,136956.59814190114
1606,136336.63365647872
206,110535.30528738606
1685,371498.99911464605
2016,128834.30129796817
869,204057.1455462486
2135,131294.14082979268
2346,179646.4718275537
2430,228029.9772706733
2198,93043.99342360375
2652,120868.27392350454
27,126494.20509074899
241,184062.88166819638
906,135157.3051318882
1506,120951.21296892555
2098,412681.2753552647
1435,217301.50891767725
2213,150290.11989595825
1274,127136.2844152087
743,37813.16664008118
1737,188856.2944420086
2797,266017.543353462
2185,77709.37750940432
58,173709.75945335827
830,191258.17835387102
808,116453.54186930331
680,143879.5095613394
1153,109156.68214616174
1291,127398.0334207996
1818,150771.59353106288
2161,183119.07383048107
1883,123079.01940363397
350,346673.3098679182
2473,136913.03490193846
295,205626.9478071902
293,201864.46024009652
859,134747.8894686864
288,66826.81926381924
1578,158308.78303965903
102,180280.72607186573
2831,135710.39288726257
1030,154015.77228149018
2551,145236.1417971084
1286,154330.8033424818
958,331854.72175821656
776,131657.9739259161
72,249303.97061478515
2263,264641.19326383696
1866,152173.51669999227
2876,79674.41828536811
2146,235209.74707975306
103,161180.02168972042
1500,145704.59734377978
492,186737.81525368657
167,146735.92350835502
2597,127249.03084433558
2685,114695.84514193427
1035,144883.26540088805
1220,80330.06437303941
2602,151722.41871923162
2159,207193.2887638319
695,128633.5078060174
1109,246095.34918217015
640,180069.5599150641
1652,158633.54671044994
2090,183796.00303010768
1188,171525.40244399736
2345,228469.02358511923
1059,421462.46197325276
2751,237757.24376255533
128,201828.56430659388
1523,190180.61530594336
2925,181063.0810178937
2145,315986.21231292596
1121,222583.6939173022
566,262743.7064792336
565,226347.0917082851
1331,149181.9348366975
2928,128287.36195631091
156,145454.08296997735
797,141007.6224447072
327,104433.40960157478
2859,147306.72705000997
1453,117604.92401869442
1762,352828.9560080851
1868,195837.21379113526
1760,179176.23739457974
1113,240339.16486890428
1812,195284.44533982835
117,150666.59296907342
1142,221966.30832463817
2342,430536.41773762216
927,148922.25690399797
2478,184428.4207328177
655,98074.82605743557
2064,129455.69853169854
369,266256.3476399532
2239,109818.91168005651
2732,229379.7678821653
1653,162359.74502958727
959,219152.1521934921
2395,369788.01519532007
1412,109906.99440716868
271,241206.04264644135
1484,158818.4855414654
1497,163265.37825533882
552,169296.36534003358
2,127234.11460584527
1855,282384.6058599521
4,240686.79518360057
2292,156150.707313633
134,148578.86194857358
646,98289.66943455179
42,303414.386883348
532,224733.9841288688
713,103089.86154460112
2561,137610.5492551762
2360,133827.87907940094
1333,126381.81821954425
1407,203449.8804367129
2892,273213.970283091
574,210467.721648992
1227,173694.22278778607
2591,200127.62966911306
1476,203859.04860992162
1125,252533.12889399112
1446,149140.22443385245
408,109771.00134073127
1101,302296.9023498986
2251,197973.75422824945
373,173339.21201507407
2554,122755.28379282595
2382,249229.5237724606
1985,88939.46996453813
519,239342.09818479707
1093,192063.29655436485
864,243905.5211877182
2889,142805.97749118626
2308,171419.7025418891
986,162642.3261579704
1302,137424.85988920217
585,146824.0701607049
2708,146138.9516751767
147,134689.32644112426
1441,226010.41115275942
383,191298.17880199917
285,145066.35610767754
181,116737.90121516444
358,190457.83212292398
780,158681.25190542027
258,192712.38767822037
1865,206856.91578246714
692,114253.5991141803
2902,361824.66360706097
508,257266.37119114146
2638,135378.7866571973
36,141294.78874742592
611,159613.1085006655
2281,139226.2895880581
1678,118676.81723178696
1696,499022.4488817666
1557,71047.05603151339
2180,168222.82946481346
1726,222802.6229586763
951,142184.32543475085
267,226497.960663164
2706,140873.74931964543
2221,255875.37265721435
1357,167514.71104652013
2901,343388.75136391696
347,174240.7749236736
2164,180507.97752872726
1586,307195.1660223449
360,162239.5928701227
1769,233149.42801007387
2617,164877.80377349604
1879,135393.42947731275
991,209120.5642641771
1535,121008.02683726298
1191,138650.24976059486
1579,208586.9099991457
1882,133654.43807452824
1510,126544.36485489794
2196,149335.61335713835
1845,184061.3330746425
2336,435333.14473613544
942,83485.39054054448
861,130342.45253212961
2555,114225.76888248505
1392,168110.56848407665
2099,251349.39499303576
1543,118727.78991655826
948,294792.9114616671
1239,180232.60052301968
22,186519.133602518
2796,228168.1808218971
2747,189712.9295617196
92,303646.5645299178
210,178328.50944178845
1858,191628.9244591265
2228,153831.22092790084
447,230687.89979828877
827,249447.93127447733
1649,211035.75988028263
682,130862.49001997801
2698,104560.19168030874
494,161997.9159401464
214,90341.51766238004
2441,237992.86338194864
2679,118994.75260620724
1336,118361.68791469322
465,172585.03892498478
1524,144605.27791824125
2543,121467.43404302688
631,149892.65554257436
2452,317367.02928414405
228,143434.09683138452
126,176289.72056698566
1092,216630.90885613393
1122,212498.80311975244
932,203051.37516757747
1980,88627.41227251443
2171,128254.39891192998
551,158413.8167582334
2768,170705.11143660577
2056,120392.92338778015
1159,337722.69672041625
2645,130218.9095726548
1174,161059.03992970835
2266,203956.87907891726
2462,441122.941085076
1219,150080.24486714217
2922,165794.79183704715
118,143564.43110980088
474,171102.66935473986
2576,147630.38175606658
872,293595.9917439864
1077,215660.45587988786
1536,138130.51899481702
1150,130030.44443920755
2341,311579.7550562489
1931,144227.11443068113
2785,139753.26988816008
2538,136443.73051857267
597,199288.66821789238
464,165938.21650341374
233,233722.38397254847
2169,136304.85013958687
2123,175996.6765714743
1867,170707.7660057742
137,258342.34333718207
515,242360.86525852824
933,112737.60378714737
2784,150931.84535768337
972,159283.12736411512
599,161345.33133303968
2614,123418.23058078365
2582,148275.70580209765
1409,177974.4547938672
175,112105.98042565522
352,207375.42826636223
976,103106.99427686611
2134,188445.37974752707
984,126173.2019128701
2396,357814.8093772091
1673,148453.71376544188
404,123591.46698516083
607,177056.8400117741
814,146519.25147279716
868,190743.71716015218
2271,201188.78545721702
1633,215981.72953808814
337,162378.05350499068
2765,172183.85194594233
1746,253949.11411232568
368,378418.03432398895
2806,206086.60397866808
1662,180675.08630892637
1234,219125.5826084543
1373,123712.65929908633
1672,113921.67536873327
1939,133453.66814333232
