Id,SalePrice
1604,131687.57386363635
1064,481040.63333333336
1923,163714.44444444444
1988,131687.57386363635
2325,194273.69008264464
114,213679.27702702704
2700,213679.27702702704
217,142436.61111111112
343,163714.44444444444
386,237992.07142857142
2005,101865.26618705037
2908,137592.98830409357
1814,213679.27702702704
2446,481040.63333333336
208,114005.28695652174
1679,114005.28695652174
822,358652.8461538461
6,194273.69008264464
1781,358652.8461538461
2397,277913.0
2340,358652.8461538461
1618,159897.5
2843,101865.26618705037
1061,481040.63333333336
2786,137592.98830409357
1935,131687.57386363635
1341,114005.28695652174
521,326246.2
2136,131687.57386363635
996,194273.69008264464
227,160084.25742574257
135,131542.13989637306
1167,194273.69008264464
294,266116.8076923077
1776,192823.1875
540,159897.5
1717,192823.1875
2303,137592.98830409357
116,163714.44444444444
127,137592.98830409357
1371,131542.13989637306
1014,163714.44444444444
1507,114005.28695652174
702,114005.28695652174
750,213679.27702702704
261,131542.13989637306
1559,101865.26618705037
577,213679.27702702704
2812,194273.69008264464
2080,194273.69008264464
1368,131542.13989637306
2376,131687.57386363635
659,114005.28695652174
1235,131687.57386363635
332,101865.26618705037
1917,131542.13989637306
2094,266116.8076923077
1460,277913.0
1471,192823.1875
1509,137592.98830409357
1922,137592.98830409357
433,481040.63333333336
460,294220.125
1116,237992.07142857142
1137,159897.5
53,159897.5
2354,194273.69008264464
1475,192823.1875
1761,481040.63333333336
842,131687.57386363635
2739,160084.25742574257
2509,159897.5
1007,194273.69008264464
2610,194273.69008264464
1952,114005.28695652174
2719,131687.57386363635
2921,101865.26618705037
1966,131687.57386363635
292,160084.25742574257
1204,194273.69008264464
1829,266116.8076923077
2419,159897.5
391,192823.1875
798,131542.13989637306
481,159897.5
193,213679.27702702704
555,137592.98830409357
899,101865.26618705037
2357,194273.69008264464
328,131687.57386363635
1356,131542.13989637306
1154,131687.57386363635
1730,159897.5
2249,131542.13989637306
1119,237992.07142857142
2856,160084.25742574257
1394,137592.98830409357
2587,131687.57386363635
61,330813.95
2661,213679.27702702704
2711,131542.13989637306
1147,194273.69008264464
757,131542.13989637306
2623,101865.26618705037
2378,131542.13989637306
1413,131542.13989637306
1722,237992.07142857142
1112,194273.69008264464
1623,194273.69008264464
1201,194273.69008264464
1513,101865.26618705037
957,213679.27702702704
1171,294220.125
1145,194273.69008264464
2726,213679.27702702704
703,131542.13989637306
760,101865.26618705037
1964,131687.57386363635
2512,159897.5
159,131542.13989637306
1281,194273.69008264464
468,194273.69008264464
290,131542.13989637306
665,137592.98830409357
1463,277913.0
1792,194273.69008264464
923,137592.98830409357
500,266116.8076923077
1408,160084.25742574257
331,68104.0
170,101865.26618705037
2192,68104.0
2571,459333.3333333333
2314,194273.69008264464
2647,114005.28695652174
422,481040.63333333336
2457,330813.95
1838,192823.1875
2805,237992.07142857142
1645,192823.1875
1711,330813.95
2825,266116.8076923077
322,426328.28571428574
2103,237992.07142857142
342,131542.13989637306
600,101865.26618705037
488,194273.69008264464
1725,358652.8461538461
2246,289851.75
2847,194273.69008264464
806,277913.0
530,194273.69008264464
963,192823.1875
2678,101865.26618705037
171,101865.26618705037
2401,481040.63333333336
805,213679.27702702704
2259,194273.69008264464
1748,159897.5
1361,146612.12121212122
1677,131542.13989637306
1406,131542.13989637306
2322,194273.69008264464
688,194273.69008264464
143,131687.57386363635
804,194273.69008264464
1214,163714.44444444444
2828,159897.5
1999,266116.8076923077
2467,194273.69008264464
2665,146612.12121212122
1538,277913.0
398,101865.26618705037
2822,137592.98830409357
2157,159897.5
1856,160084.25742574257
1269,114005.28695652174
2570,131687.57386363635
2320,237992.07142857142
1517,131542.13989637306
2304,137592.98830409357
1312,137592.98830409357
2012,131542.13989637306
506,194273.69008264464
2865,194273.69008264464
2367,131542.13989637306
554,131542.13989637306
238,137592.98830409357
1954,131687.57386363635
2488,146612.12121212122
2291,101865.26618705037
1969,114005.28695652174
2725,160084.25742574257
1482,159897.5
2763,194273.69008264464
503,213679.27702702704
1584,289851.75
1531,194273.69008264464
2210,194273.69008264464
459,358652.8461538461
556,131687.57386363635
1347,131687.57386363635
1290,114005.28695652174
1388,131687.57386363635
1571,160084.25742574257
2754,192823.1875
765,137592.98830409357
2494,137592.98830409357
2870,160084.25742574257
7,184534.78260869565
1114,213679.27702702704
2418,277913.0
291,101865.26618705037
18,358652.8461538461
39,358652.8461538461
1001,237992.07142857142
2442,194273.69008264464
616,131687.57386363635
2680,101865.26618705037
1414,131687.57386363635
289,131687.57386363635
40,237992.07142857142
860,131687.57386363635
409,131542.13989637306
673,131687.57386363635
2427,159897.5
2036,146612.12121212122
2564,160084.25742574257
642,137592.98830409357
1008,194273.69008264464
1908,137592.98830409357
2519,202625.0
1369,137592.98830409357
2855,194273.69008264464
712,114005.28695652174
1943,101865.26618705037
1958,131542.13989637306
107,184534.78260869565
2295,160084.25742574257
704,137592.98830409357
676,160084.25742574257
259,194273.69008264464
93,330813.95
106,237992.07142857142
2315,194273.69008264464
1050,137592.98830409357
1095,159897.5
2709,160084.25742574257
758,146612.12121212122
1496,131542.13989637306
2370,131542.13989637306
2458,289851.75
2733,101865.26618705037
161,194273.69008264464
726,146612.12121212122
845,192823.1875
947,277913.0
2232,114005.28695652174
2563,194273.69008264464
2299,142436.61111111112
211,137592.98830409357
605,137592.98830409357
1478,237992.07142857142
2247,289851.75
2274,160084.25742574257
2869,160084.25742574257
967,194273.69008264464
2656,142436.61111111112
667,266116.8076923077
1042,131542.13989637306
2023,194273.69008264464
2447,481040.63333333336
2055,131542.13989637306
2275,237992.07142857142
2204,131542.13989637306
1563,289851.75
483,192823.1875
796,131687.57386363635
1526,194273.69008264464
2042,146612.12121212122
442,358652.8461538461
1693,277913.0
1468,194273.69008264464
1430,213679.27702702704
2605,160084.25742574257
1529,237992.07142857142
335,137592.98830409357
1287,137592.98830409357
31,131687.57386363635
1785,213679.27702702704
82,194273.69008264464
2620,101865.26618705037
252,192823.1875
721,68104.0
2165,192823.1875
2316,194273.69008264464
775,131687.57386363635
1558,101865.26618705037
17,237992.07142857142
1022,213679.27702702704
925,114005.28695652174
438,237992.07142857142
1270,131687.57386363635
1272,131687.57386363635
215,131687.57386363635
266,194273.69008264464
2402,237992.07142857142
1250,131687.57386363635
1984,101865.26618705037
1279,131687.57386363635
377,266116.8076923077
1252,114005.28695652174
2156,330813.95
499,330813.95
1374,160084.25742574257
2898,266116.8076923077
401,101865.26618705037
2721,160084.25742574257
2078,266116.8076923077
2589,137592.98830409357
1946,137592.98830409357
1334,131542.13989637306
2781,213679.27702702704
431,426328.28571428574
576,202625.0
1474,194273.69008264464
2254,131542.13989637306
2155,294220.125
885,101865.26618705037
643,131542.13989637306
1944,137592.98830409357
480,194273.69008264464
2845,101865.26618705037
2387,330813.95
2407,192823.1875
2527,131542.13989637306
2514,159897.5
629,163714.44444444444
80,194273.69008264464
1876,160084.25742574257
1546,131542.13989637306
2518,192823.1875
2347,131542.13989637306
783,160084.25742574257
1322,101865.26618705037
194,68104.0
1770,266116.8076923077
2143,131687.57386363635
1229,194273.69008264464
511,289851.75
46,192823.1875
1348,146612.12121212122
2465,194273.69008264464
387,237992.07142857142
873,192823.1875
1918,131687.57386363635
2764,237992.07142857142
2184,114005.28695652174
934,131542.13989637306
1920,131687.57386363635
2631,131542.13989637306
1768,481040.63333333336
2040,142436.61111111112
1749,194273.69008264464
834,213679.27702702704
1457,266116.8076923077
79,159897.5
2302,131687.57386363635
1817,137592.98830409357
2755,213679.27702702704
359,194273.69008264464
2059,114005.28695652174
2092,194273.69008264464
2516,237992.07142857142
150,137592.98830409357
1656,137592.98830409357
83,137592.98830409357
2411,192823.1875
795,101865.26618705037
2312,194273.69008264464
2917,131687.57386363635
1624,194273.69008264464
2215,277913.0
1211,131542.13989637306
1485,159897.5
1024,192823.1875
570,192823.1875
2874,131542.13989637306
700,114005.28695652174
2756,213679.27702702704
2022,266116.8076923077
583,213679.27702702704
2392,338999.3333333333
2424,192823.1875
212,137592.98830409357
736,114005.28695652174
1610,160084.25742574257
890,101865.26618705037
467,159897.5
578,277913.0
1747,159897.5
1149,159897.5
2758,213679.27702702704
857,131687.57386363635
2219,277913.0
733,131542.13989637306
2909,114005.28695652174
1798,277913.0
235,101865.26618705037
2366,131687.57386363635
1027,137592.98830409357
1195,131687.57386363635
1303,68104.0
148,213679.27702702704
608,160084.25742574257
2515,194273.69008264464
821,237992.07142857142
2500,330813.95
745,114005.28695652174
741,114005.28695652174
1611,137592.98830409357
2532,137592.98830409357
1081,192823.1875
1692,481040.63333333336
2520,184534.78260869565
276,137592.98830409357
1992,137592.98830409357
663,68104.0
418,131542.13989637306
1733,194273.69008264464
2359,131542.13989637306
253,192823.1875
1518,131687.57386363635
2035,131542.13989637306
2919,101865.26618705037
1540,194273.69008264464
2120,137592.98830409357
1674,192823.1875
256,131542.13989637306
2361,101865.26618705037
978,68104.0
2280,159897.5
2095,194273.69008264464
1709,277913.0
2801,213679.27702702704
1246,137592.98830409357
2373,131542.13989637306
1055,289851.75
2017,131687.57386363635
1099,330813.95
1344,114005.28695652174
835,137592.98830409357
1117,192823.1875
2043,114005.28695652174
2085,131687.57386363635
410,194273.69008264464
2650,131542.13989637306
2867,194273.69008264464
1668,137592.98830409357
1161,159897.5
2122,159897.5
2539,137592.98830409357
1047,131542.13989637306
1445,137592.98830409357
541,137592.98830409357
569,213679.27702702704
1276,131542.13989637306
918,131542.13989637306
326,160084.25742574257
1936,114005.28695652174
895,101865.26618705037
257,137592.98830409357
1241,213679.27702702704
1545,131542.13989637306
1189,163714.44444444444
270,159897.5
2066,160084.25742574257
693,137592.98830409357
1259,160084.25742574257
2916,160084.25742574257
2321,266116.8076923077
1977,131687.57386363635
1895,163714.44444444444
1240,163714.44444444444
85,137592.98830409357
1823,101865.26618705037
825,289851.75
110,192823.1875
697,137592.98830409357
2297,131687.57386363635
1231,131687.57386363635
1355,137592.98830409357
968,358652.8461538461
584,194273.69008264464
1315,114005.28695652174
1606,131687.57386363635
206,114005.28695652174
1685,358652.8461538461
2016,114005.28695652174
869,194273.69008264464
2135,137592.98830409357
2346,194273.69008264464
2430,213679.27702702704
2198,137592.98830409357
2652,131687.57386363635
27,101865.26618705037
241,192823.1875
906,131687.57386363635
1506,137592.98830409357
2098,330813.95
1435,192823.1875
2213,160084.25742574257
1274,131542.13989637306
743,68104.0
1737,192823.1875
2797,277913.0
2185,101865.26618705037
58,159897.5
830,192823.1875
808,114005.28695652174
680,131687.57386363635
1153,131687.57386363635
1291,131542.13989637306
1818,114005.28695652174
2161,159897.5
1883,114005.28695652174
350,330813.95
2473,159897.5
295,137592.98830409357
293,194273.69008264464
859,160084.25742574257
288,101865.26618705037
1578,137592.98830409357
102,194273.69008264464
2831,146612.12121212122
1030,163714.44444444444
2551,137592.98830409357
1286,160084.25742574257
958,326246.2
776,131687.57386363635
72,192823.1875
2263,237992.07142857142
1866,131542.13989637306
2876,68104.0
2146,330813.95
103,159897.5
1500,159897.5
492,194273.69008264464
167,131687.57386363635
2597,131687.57386363635
2685,114005.28695652174
1035,131542.13989637306
1220,68104.0
2602,194273.69008264464
2159,194273.69008264464
695,146612.12121212122
1109,266116.8076923077
640,163714.44444444444
1652,131542.13989637306
2090,213679.27702702704
1188,213679.27702702704
2345,194273.69008264464
1059,481040.63333333336
2751,213679.27702702704
128,160084.25742574257
1523,194273.69008264464
2925,160084.25742574257
2145,330813.95
1121,237992.07142857142
566,266116.8076923077
565,194273.69008264464
1331,131687.57386363635
2928,137592.98830409357
156,137592.98830409357
797,160084.25742574257
327,101865.26618705037
2859,194273.69008264464
1453,131687.57386363635
1762,330813.95
1868,213679.27702702704
1760,194273.69008264464
1113,237992.07142857142
1812,194273.69008264464
117,194273.69008264464
1142,213679.27702702704
2342,358652.8461538461
927,114005.28695652174
2478,194273.69008264464
655,68104.0
2064,131687.57386363635
369,213679.27702702704
2239,131542.13989637306
2732,192823.1875
1653,159897.5
959,194273.69008264464
2395,330813.95
1412,137592.98830409357
271,237992.07142857142
1484,159897.5
1497,142436.61111111112
552,194273.69008264464
2,137592.98830409357
1855,266116.8076923077
4,213679.27702702704
2292,131542.13989637306
134,131687.57386363635
646,101865.26618705037
42,294220.125
532,213679.27702702704
713,101865.26618705037
2561,137592.98830409357
2360,137592.98830409357
1333,131687.57386363635
1407,194273.69008264464
2892,266116.8076923077
574,184534.78260869565
1227,194273.69008264464
2591,194273.69008264464
1476,192823.1875
1125,277913.0
1446,131687.57386363635
408,131687.57386363635
1101,330813.95
2251,160084.25742574257
373,163714.44444444444
2554,160084.25742574257
2382,237992.07142857142
1985,101865.26618705037
519,202625.0
1093,194273.69008264464
864,277913.0
2889,131542.13989637306
2308,160084.25742574257
986,137592.98830409357
1302,131687.57386363635
585,131542.13989637306
2708,131542.13989637306
147,137592.98830409357
1441,213679.27702702704
383,160084.25742574257
285,131687.57386363635
181,131687.57386363635
358,159897.5
780,160084.25742574257
258,194273.69008264464
1865,194273.69008264464
692,131542.13989637306
2902,330813.95
508,237992.07142857142
2638,137592.98830409357
36,131542.13989637306
611,163714.44444444444
2281,101865.26618705037
1678,131542.13989637306
1696,481040.63333333336
1557,101865.26618705037
2180,131687.57386363635
1726,237992.07142857142
951,131542.13989637306
267,213679.27702702704
2706,101865.26618705037
2221,213679.27702702704
1357,213679.27702702704
2901,330813.95
347,194273.69008264464
2164,159897.5
1586,330813.95
360,159897.5
1769,213679.27702702704
2617,192823.1875
1879,137592.98830409357
991,266116.8076923077
1535,137592.98830409357
1191,137592.98830409357
1579,194273.69008264464
1882,131542.13989637306
1510,101865.26618705037
2196,137592.98830409357
1845,194273.69008264464
2336,338999.3333333333
942,114005.28695652174
861,131687.57386363635
2555,101865.26618705037
1392,160084.25742574257
2099,237992.07142857142
1543,131542.13989637306
948,266116.8076923077
1239,137592.98830409357
22,131542.13989637306
2796,213679.27702702704
2747,192823.1875
92,330813.95
210,160084.25742574257
1858,184534.78260869565
2228,184534.78260869565
447,213679.27702702704
827,213679.27702702704
1649,194273.69008264464
682,131687.57386363635
2698,131542.13989637306
494,159897.5
214,101865.26618705037
2441,266116.8076923077
2679,131687.57386363635
1336,114005.28695652174
465,159897.5
1524,131542.13989637306
2543,131687.57386363635
631,131687.57386363635
2452,330813.95
228,131542.13989637306
126,137592.98830409357
1092,192823.1875
1122,192823.1875
932,213679.27702702704
1980,101865.26618705037
2171,101865.26618705037
551,159897.5
2768,192823.1875
2056,131687.57386363635
1159,481040.63333333336
2645,101865.26618705037
1174,159897.5
2266,213679.27702702704
2462,481040.63333333336
1219,137592.98830409357
2922,213679.27702702704
118,137592.98830409357
474,159897.5
2576,163714.44444444444
872,289851.75
1077,237992.07142857142
1536,131542.13989637306
1150,114005.28695652174
2341,289851.75
1931,137592.98830409357
2785,160084.25742574257
2538,137592.98830409357
597,213679.27702702704
464,194273.69008264464
233,213679.27702702704
2169,160084.25742574257
2123,159897.5
1867,192823.1875
137,266116.8076923077
515,194273.69008264464
933,131542.13989637306
2784,163714.44444444444
972,159897.5
599,163714.44444444444
2614,131542.13989637306
2582,131687.57386363635
1409,213679.27702702704
175,101865.26618705037
352,237992.07142857142
976,68104.0
2134,194273.69008264464
984,131687.57386363635
2396,358652.8461538461
1673,159897.5
404,131687.57386363635
607,160084.25742574257
814,131687.57386363635
868,194273.69008264464
2271,192823.1875
1633,213679.27702702704
337,114005.28695652174
2765,137592.98830409357
1746,213679.27702702704
368,330813.95
2806,192823.1875
1662,213679.27702702704
1234,213679.27702702704
1373,131687.57386363635
1672,101865.26618705037
1939,131687.57386363635
