Id,SalePrice
2519,191476.76823067336
1369,93050.8787324995
2855,141339.14433407004
712,80232.73003777195
1943,119901.65506975146
1958,119905.96677926733
107,167850.2047125387
2295,202524.74128685435
704,103676.66491980414
676,129264.84542167207
259,181057.19557144993
93,283549.59593301604
106,242488.42185123873
2315,172846.71170042947
1050,95785.04333347088
1095,217624.959619077
2709,156957.10257661904
758,135323.35882500448
1496,161551.48953397837
2370,109232.35571282373
2458,293772.24112226034
2733,136461.24405291126
161,249888.40920595647
726,161107.4774397272
845,215350.29504958104
947,247974.0151450765
2232,120784.68203182842
2563,135599.17012003376
2299,135886.2679289343
211,69310.1493421358
605,148471.71658280335
1478,203671.30425934875
2247,277047.536460942
2274,243830.4223733535
2869,218450.3916208029
967,207898.45620476262
2656,116385.8387114154
667,194354.987942401
1042,102840.02845419824
2023,154222.57121880577
2447,366782.77582224074
2055,131883.01701662538
2275,294477.46892553545
2204,183846.06615121872
1563,281650.31009178224
483,234873.96580066826
796,121779.58684817216
1526,162551.51862879627
2042,109442.22998947755
442,336433.14451938565
1693,333126.3568653833
1468,220214.8905962896
1430,185010.72083667456
2605,148563.78510195678
1529,186054.98310323572
335,138169.88071147166
1287,115652.6819694302
31,93306.74905657352
1785,327923.35403455433
82,168569.13084125382
2620,130733.58054495807
252,176788.79656509685
721,44645.237037987856
2165,193432.0210068363
2316,207513.57694946014
775,150231.34033898602
1558,91526.09407470093
17,205255.46627272322
1022,222676.42771402228
925,133024.64022383248
438,293720.6498226991
1270,122536.97900917951
1272,113196.39473199206
215,132512.0558754269
266,232435.8614293725
2402,305600.43077257194
1250,127099.75150100491
1984,88787.92438723623
1279,151588.26547812528
377,240379.05303089702
1252,135779.16961851495
2156,246460.5990566927
499,327460.47589337215
1374,125032.43320593839
2898,215208.22423509523
401,105542.42000171523
2721,146118.82332714787
2078,253208.34865467105
2589,113558.15397509348
1946,222451.8912425064
1334,114639.20277029437
2781,211155.57534244136
431,379252.78784206137
576,191430.42711621334
1474,210435.72501971357
2254,131617.71254614263
2155,273848.47738639265
885,115298.66241429817
643,153616.96992569306
1944,127619.59175698883
480,202282.02352430782
2845,108771.65788140701
2387,331181.94642781717
2407,223078.34793335717
2527,173310.33999990142
2514,146203.39652250113
629,131505.8651776978
80,210229.96762461815
1876,136816.0502105469
1546,112890.3272615114
2518,192187.88317650062
2347,160870.76632270962
783,217171.00106420883
1322,22760.60200962535
194,97518.45733519875
1770,300732.68835156003
2143,158263.10565858538
1229,238355.8652972417
511,275267.1567332153
46,247337.38084651582
1348,144048.86335185534
2465,210847.19312434146
387,232666.0859908741
873,233334.39787581319
1918,104018.97035998286
2764,230444.48560000074
2184,116309.78576652546
934,144584.8756938299
1920,123242.69135511751
2631,157524.22280278112
1768,494734.9959199112
2040,129748.50792706464
1749,223811.28221188847
834,262407.98369662365
1457,218210.19410431627
79,105882.02110102346
2302,125687.52325986656
1817,160424.720364888
2755,240919.89315083137
359,180594.62066923393
2059,104018.35813039883
2092,227746.35349579196
2516,228547.25461545814
150,98951.81932338388
1656,147961.37286624828
83,97080.4032669451
2411,198844.9476754643
795,85190.59237291357
2312,209746.575674555
2917,110787.6727795928
1624,178067.177502366
2215,291295.32529026724
1211,140061.87326780264
1485,160294.3898481595
1024,200216.4413206507
570,191419.963451661
2874,152364.2702771853
700,134852.35723720063
2756,208561.72259181502
2022,167876.39549054537
583,234513.4246799512
2392,373732.89951115137
2424,169317.24299778923
212,101797.38731764854
736,128167.36706868027
1610,173291.8300827951
890,115079.48372431689
467,180616.20732953225
578,203241.27374133756
1747,196507.70474237506
1149,149505.6535352058
2758,244334.71413356529
857,146635.1448370803
2219,259186.32064492203
733,87368.96109276079
2909,114852.82519989426
1798,257013.45010773503
235,118826.83655679587
2366,127871.8905686661
1027,133564.40200657613
1195,146425.5725962895
1303,43710.360913891316
148,193542.41711750082
608,154427.0521021931
2515,209786.69567645012
821,271002.655046835
2500,267577.8312054201
745,109851.66626983245
741,128068.91879216528
1611,119958.7270608834
2532,129126.1189351514
1081,225355.28643134778
1692,405798.6869834178
2520,177567.51198374602
276,125052.33431000156
1992,135445.44822141237
663,31636.727565948444
418,109432.12357782906
1733,212145.29236310834
2359,148937.69824345617
253,189412.64549608165
1518,183100.2489486459
2035,137355.64717373106
2919,66248.01009218609
1540,240589.00684040185
2120,144207.62110068108
1674,160800.86981985462
256,147509.68574754577
2361,99923.77368847423
978,78146.65241719411
2280,130590.30407840916
2095,234782.47413847526
1709,337817.8163748026
2801,238120.66534431162
1246,125546.40903213844
2373,92620.40460991784
1055,315031.2863564617
2017,140770.6201923342
1099,291242.5142087251
1344,97793.33250621209
835,201386.3126498249
1117,225665.16076463705
2043,85166.0943523364
2085,99423.3392761568
410,149304.6384919271
2650,94768.19316743065
2867,168934.1110822747
1668,104307.70970355142
1161,160101.79521271834
2122,181420.71264562386
2539,145928.9596742642
1047,136877.85700241226
1445,148913.13080538178
541,124417.9193980386
569,212906.1106642562
1276,132310.4086670689
918,156772.36361582653
326,167933.18377503724
1936,131852.99661402474
895,101516.51043229339
257,150333.61867450248
1241,161399.57824465822
1545,124676.25012050486
1189,178339.98578023023
270,141126.963406063
2066,189078.9429468948
693,110274.37367441205
1259,143189.96526151826
2916,165366.48046864712
2321,308566.2958653956
1977,86015.73961755256
1895,133355.0449270386
1240,188311.67535428074
85,148754.2410069047
1823,119348.81943990178
825,283065.5163485055
110,232986.31259046748
697,124810.00427019039
2297,112979.79022040665
1231,137764.92901585667
1355,136881.38660703227
968,320711.2069777491
584,237586.57078658958
1315,138612.75567440674
1606,141601.74461111712
206,95539.15134876921
1685,369316.57253166515
2016,123566.55796560313
869,195079.67964471845
2135,114419.54415617026
2346,184428.40919886561
2430,230075.0268384415
2198,76417.77123986576
2652,131838.09080988684
27,116936.9633507478
241,167329.81793701946
906,132307.9943352798
1506,121237.38756876285
2098,345725.997040174
1435,221262.89822419014
2213,172939.64622104762
1274,130896.71397894055
743,17681.576677811187
1737,215069.62283077836
2797,264996.5103118783
2185,53517.0870693973
58,175725.29829259551
830,212700.06374082743
808,108400.90238700122
680,147768.4474262254
1153,88307.30222768578
1291,133368.2621079001
1818,156178.02974303326
2161,191961.1618389035
1883,106458.0415985642
350,330779.3011609331
2473,145073.55315393
295,188674.89149477618
293,184601.29531992978
859,141187.11709365435
288,58216.892066981876
1578,156105.72199753468
102,195960.95797524293
2831,124027.13253116008
1030,145739.80850614278
2551,143722.70888160847
1286,167333.48696804035
958,307254.54935998045
776,130051.81319375624
72,245216.9418542464
2263,262746.76047775545
1866,167285.35034292447
2876,71848.00424645867
2146,224637.3678871927
103,182976.2866452254
1500,119368.09196534006
492,181832.54166528015
167,140488.0048625082
2597,117738.53120881946
2685,116153.01437120931
1035,161626.9852068963
1220,77264.38846194714
2602,159448.3018657288
2159,208400.4605853588
695,145283.92642662895
1109,276546.82312189107
640,164738.96121937328
1652,150080.83484533982
2090,163383.2863901381
1188,180524.83988897497
2345,231586.75742911705
1059,381337.70715861727
2751,221600.6519789232
128,198572.89641900262
1523,176038.18872694782
2925,172713.2584562705
2145,271515.3881833144
1121,230053.10030004932
566,234095.97461535624
565,257822.19527621384
1331,136820.42172334634
2928,121568.12949933368
156,137544.73790845135
797,135545.04680407807
327,81113.38348508041
2859,143290.89881012242
1453,106254.82968007287
1762,342538.2227430692
1868,214246.14308865755
1760,175782.16076828126
1113,231021.73112987922
1812,194360.3126178676
117,160021.05037524732
1142,208777.29938028695
2342,403999.9649216285
927,151025.36280137533
2478,175056.73331013933
655,75334.09272802688
2064,124612.66768921257
369,302155.1151943421
2239,114814.53917710767
2732,225310.98729952352
1653,169805.22376505987
959,226183.7759923073
2395,359970.101241914
1412,105097.11496808127
271,247792.93585193352
1484,148118.81704540201
1497,155209.78380437757
552,150914.3954410147
2,116467.46397185286
1855,301833.2242073503
4,258547.19245650418
2292,157720.995001535
134,132720.75774268643
646,92810.47367734586
42,327095.18122807064
532,223873.87869897202
713,94302.19910184613
2561,135990.1882210343
2360,134247.0852618132
1333,121075.50831004063
1407,209168.90470009827
2892,300820.5748580925
574,212466.83815112864
1227,197723.5950320697
2591,205239.16650709178
1476,218799.5971660922
1125,266072.1921393002
1446,146245.54003995965
408,126595.28828774302
1101,306279.8215238645
2251,202058.59602777835
373,184673.5221129991
2554,129596.01747676075
2382,275172.5096415459
1985,91178.71878288477
519,254927.44266487221
1093,188873.848904404
864,240862.34388983142
2889,142852.73955803274
2308,188287.92268372452
986,163402.81184801913
1302,150861.0209529906
585,154052.42350387355
2708,141643.57424959342
147,129765.86370368022
1441,219989.72628144998
383,211288.3698360416
285,157915.92715553145
181,106626.07234282333
358,197477.8254000179
780,171965.48674257676
258,185616.3700218618
1865,226671.73580962076
692,103750.62812471502
2902,317363.4015996361
508,254555.19492159015
2638,146977.69211526195
36,142154.08814535756
611,166607.75272682248
2281,165082.0402298705
1678,119003.8829157101
1696,416428.58734098554
1557,47444.2894923054
2180,159641.83919415923
1726,242987.8351884829
951,145647.87685972295
267,218458.7234965651
2706,133773.50295661675
2221,264247.24375765136
1357,168560.77261484344
2901,305210.3259110366
347,171880.20970552345
2164,202887.62782871677
1586,305585.0445298436
360,157566.21665949858
1769,272777.120168428
2617,187048.24862025678
1879,121990.00794316795
991,213318.7510732778
1535,133367.72056440654
1191,137621.66990383656
1579,234756.54781352764
1882,151761.35801738346
1510,136312.9900872986
2196,166825.3682023822
1845,178232.78502765365
2336,395341.249666814
942,83344.84637035108
861,126135.8908840693
2555,126685.24273657872
1392,172461.32660078572
2099,258369.89607746073
1543,115910.36935112148
948,264811.7892185491
1239,180107.47900135472
22,203305.57296549244
2796,233681.98556019523
2747,182810.65006448032
92,288857.7947382332
210,161539.2322138867
1858,190726.83581128292
2228,135731.99529378518
447,256096.1779908369
827,239036.22564181787
1649,223963.91062121055
682,125133.7391155904
2698,121393.55659861513
494,163091.56287601255
214,77673.56998964411
2441,241947.27285192296
2679,126071.5634216497
1336,132678.27430504616
465,187644.81836669354
1524,144744.525184797
2543,112805.59207273141
631,144235.25273421162
2452,324866.4711275463
228,163836.81211700523
126,165989.94190174065
1092,246955.53458381325
1122,220854.30552552722
932,229686.12237246666
1980,84280.57466803124
2171,121573.49884181037
551,166176.63558392643
2768,173406.12751107969
2056,106652.5201625734
1159,346576.5664316972
2645,128294.36745726503
1174,172427.17925804175
2266,216837.1948834463
2462,334045.5860152168
1219,142991.82372560992
2922,169545.24093577304
118,153304.79793714732
474,159466.66624429572
2576,147347.38628610483
872,267750.38528128574
1077,230371.96772482948
1536,157436.36811647532
1150,118585.51606689839
2341,343285.2211820873
1931,156550.7356640353
2785,141919.50381677586
2538,123179.9880865512
597,199538.72728464243
464,204745.96050646648
233,233697.86300011486
2169,132282.9558306011
2123,177040.03144167765
1867,176421.35541302947
137,251882.80263183292
515,242324.73098976113
933,93093.76738343586
2784,154522.30040811902
972,161189.41383632657
599,167701.08148304324
2614,130611.05559192135
2582,146822.7389862962
1409,178661.1424762452
175,105733.01124293673
352,251968.70578174497
976,98694.52688728715
2134,190838.44687289494
984,111657.22419009238
2396,350737.4790458121
1673,127854.0841911565
404,119078.63119591898
607,176945.426642246
814,163985.05480223024
868,189151.57521990198
2271,194421.7847315813
1633,245773.19507423782
337,163173.78399932635
2765,176518.63500767451
1746,245015.7028400842
368,341901.00574644306
2806,206061.57217050652
1662,191560.83321142348
1234,216186.8613901321
1373,122030.08464884621
1672,107783.16682693857
1939,130286.4965572113
